fare_pkr,trip_duration_min,driver_rating,surge_multiplier,hour,day_of_week,month,quarter,is_weekend,is_holiday,hour_sin,hour_cos,month_sin,month_cos,city_Karachi,city_Lahore,city_Peshawar,city_Quetta,vehicle_type_SUV,vehicle_type_Sedan,vehicle_type_Van,weather_Foggy,weather_Rainy,weather_Unknown,weather_Windy,effective_fare,fare_per_min,is_peak_hour,is_night_ride,is_high_surge,fare_efficiency
472.5,37.9,4.4,1.2,12,2,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,1,0,0,0,1,0,1,0,0,567.0,12.467,0,0,0,393.75
452.31,12.6,4.0,1.0,18,2,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,1,0,0,0,0,0,0,0,0,452.31,35.8976,1,0,0,452.31
670.28,28.6,4.0,1.0,0,3,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,1,0,0,0,0,0,0,0,0,670.28,23.4364,0,1,0,670.28
182.49,6.9,5.0,1.0,6,3,1,1,0,0,1.0,0.0,0.5,0.866025,0,1,0,0,0,0,1,0,0,0,0,182.49,26.4478,0,0,0,182.49
774.42,2.3,4.2,1.0,12,3,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,1,0,1,0,0,0,0,0,0,774.42,336.7043,0,0,0,774.42
1403.06,9.6,4.6,1.0,18,3,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,0,0,1,0,0,0,0,0,0,1403.06,146.1521,1,0,0,1403.06
425.51,11.3,4.3,1.2,0,4,1,1,0,0,0.0,1.0,0.5,0.866025,1,0,0,0,0,0,0,1,0,0,0,510.61,37.6558,0,1,0,354.5916666666667
391.36,0.4,3.6,1.2,6,4,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,1,0,0,1,0,0,0,0,0,469.63,978.4,0,0,0,326.1333333333334
411.37,37.1,3.4,1.0,12,4,1,1,0,0,0.0,-1.0,0.5,0.866025,1,0,0,0,1,0,0,0,0,0,0,411.37,11.0881,0,0,0,411.37
464.01,9.8,4.5,1.0,18,4,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,1,0,0,0,1,0,0,0,0,0,464.01,47.348,1,0,0,464.01
375.06,19.1,5.0,1.0,0,5,1,1,1,0,0.0,1.0,0.5,0.866025,1,0,0,0,0,1,0,0,1,0,0,375.06,19.6366,0,1,0,375.06
128.33,1.7,4.5,1.0,6,5,1,1,1,0,1.0,0.0,0.5,0.866025,0,1,0,0,0,0,0,0,0,0,0,128.33,75.4882,0,0,0,128.33
406.56,4.2,4.6,1.0,12,5,1,1,1,0,0.0,-1.0,0.5,0.866025,0,0,0,0,0,1,0,0,1,0,0,406.56,96.8,0,0,0,406.56
251.16,48.5,3.8,1.0,18,5,1,1,1,0,-1.0,-0.0,0.5,0.866025,0,1,0,0,0,0,0,0,0,0,0,251.16,5.1786,1,0,0,251.16
478.61,20.6,4.8,2.0,0,6,1,1,1,0,0.0,1.0,0.5,0.866025,0,1,0,0,0,1,0,0,0,0,0,957.22,23.2335,0,1,1,239.305
816.29,66.0,4.8,1.2,6,6,1,1,1,0,1.0,0.0,0.5,0.866025,0,0,0,1,0,0,1,0,0,0,0,979.55,12.368,0,0,0,680.2416666666667
256.02,147.1,4.0,1.0,12,6,1,1,1,0,0.0,-1.0,0.5,0.866025,0,0,1,0,0,0,0,1,0,0,0,256.02,1.7404,0,0,0,256.02
978.31,10.2,4.6,1.0,18,6,1,1,1,0,-1.0,-0.0,0.5,0.866025,0,0,1,0,1,0,0,0,0,0,0,978.31,95.9127,1,0,0,978.31
361.31,7.8,3.4,1.2,0,0,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,0,0,0,0,0,0,0,0,0,433.57,46.3218,0,1,0,301.0916666666667
273.75,43.0,4.7,1.0,6,0,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,0,0,1,0,0,0,0,0,273.75,6.3663,0,0,0,273.75
617.56,144.7,4.0,1.2,12,0,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,1,0,0,0,1,1,0,0,0,741.07,4.2679,0,0,0,514.6333333333333
339.08,21.9,3.7,2.0,18,0,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,0,1,0,0,0,0,0,0,0,678.16,15.4831,1,0,1,169.54
429.83,34.9,4.5,1.0,0,1,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,1,0,0,0,0,0,0,0,0,429.83,12.316,0,1,0,429.83
445.32,33.5,3.4,1.0,6,1,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,1,0,1,0,0,0,0,0,445.32,13.2931,0,0,0,445.32
599.78,9.7,4.5,1.2,12,1,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,0,0,0,0,0,0,0,0,0,719.74,61.833,0,0,0,499.81666666666666
423.14,18.8,3.7,2.0,18,1,1,1,0,0,-1.0,-0.0,0.5,0.866025,1,0,0,0,1,0,0,0,1,0,0,846.28,22.5074,1,0,1,211.57
398.94,39.4,3.6,1.0,0,2,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,0,0,0,0,1,0,1,0,0,398.94,10.1254,0,1,0,398.94
356.25,25.6,4.3,1.2,6,2,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,0,0,1,0,0,0,0,0,427.5,13.916,0,0,0,296.875
569.58,0.5,4.2,1.0,12,2,1,1,0,0,0.0,-1.0,0.5,0.866025,0,1,0,0,0,0,0,0,0,0,0,569.58,1139.16,0,0,0,569.58
329.49,9.0,4.3,1.0,18,2,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,1,0,0,0,1,0,0,0,0,0,329.49,36.61,1,0,0,329.49
829.89,3.4,3.7,1.2,0,3,1,1,0,0,0.0,1.0,0.5,0.866025,0,1,0,0,1,0,0,0,0,0,0,995.87,244.0853,0,1,0,691.575
447.92,5.8,5.0,2.0,6,3,1,1,0,0,1.0,0.0,0.5,0.866025,0,1,0,0,0,0,0,0,0,0,0,895.84,77.2276,0,0,1,223.96
155.76,51.9,3.7,1.2,12,3,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,0,1,0,1,0,0,1,0,0,186.91,3.0012,0,0,0,129.8
515.08,0.8,4.8,1.2,18,3,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,1,0,0,1,0,0,0,0,1,618.1,643.85,1,0,0,429.2333333333334
558.62,5.5,4.9,1.0,0,4,1,1,0,0,0.0,1.0,0.5,0.866025,1,0,0,0,0,1,0,0,0,0,1,558.62,101.5673,0,1,0,558.62
834.57,8.1,4.3,1.0,6,4,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,0,0,0,0,1,0,0,0,834.57,103.0333,0,0,0,834.57
291.32,21.1,3.9,1.0,12,4,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,0,1,1,0,0,0,1,0,0,291.32,13.8066,0,0,0,291.32
267.73,16.8,3.5,1.0,18,4,1,1,0,0,-1.0,-0.0,0.5,0.866025,1,0,0,0,0,0,0,0,1,0,0,267.73,15.9363,1,0,0,267.73
609.88,5.4,4.3,1.2,0,5,1,1,1,0,0.0,1.0,0.5,0.866025,0,0,0,1,0,0,0,0,0,0,0,731.86,112.9407,0,1,0,508.23333333333335
766.57,3.9,5.0,1.0,6,5,1,1,1,0,1.0,0.0,0.5,0.866025,0,0,0,1,1,0,0,0,1,0,0,766.57,196.5564,0,0,0,766.57
284.86,5.9,4.2,1.2,12,5,1,1,1,0,0.0,-1.0,0.5,0.866025,0,0,0,0,1,0,0,0,0,0,0,341.83,48.2814,0,0,0,237.38333333333335
505.57,15.4,3.7,1.5,18,5,1,1,1,0,-1.0,-0.0,0.5,0.866025,0,0,1,0,0,0,0,0,0,0,0,758.36,32.8292,1,0,0,337.0466666666667
426.97,7.0,3.7,1.0,0,6,1,1,1,0,0.0,1.0,0.5,0.866025,0,1,0,0,0,0,0,0,1,0,0,426.97,60.9957,0,1,0,426.97
290.51,64.9,4.4,1.0,6,6,1,1,1,0,1.0,0.0,0.5,0.866025,0,0,1,0,0,0,0,0,0,0,0,290.51,4.4763,0,0,0,290.51
413.88,13.7,4.1,1.2,12,6,1,1,1,0,0.0,-1.0,0.5,0.866025,0,0,0,0,0,0,0,0,0,0,0,496.66,30.2102,0,0,0,344.90000000000003
739.44,1.3,4.3,2.0,18,6,1,1,1,0,-1.0,-0.0,0.5,0.866025,0,0,0,0,0,0,0,0,0,0,1,1478.88,568.8,1,0,1,369.72
448.92,28.7,4.7,1.2,0,0,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,0,0,0,0,0,0,0,0,0,538.7,15.6418,0,1,0,374.1
402.42,8.8,4.5,1.0,6,0,1,1,0,0,1.0,0.0,0.5,0.866025,1,0,0,0,0,1,0,0,0,1,0,402.42,45.7295,0,0,0,402.42
593.79,23.3,5.0,1.0,12,0,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,1,0,1,0,0,0,0,0,1,593.79,25.4845,0,0,0,593.79
773.02,7.2,4.9,1.0,18,0,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,1,0,0,1,0,0,1,0,0,773.02,107.3639,1,0,0,773.02
253.46,18.6,2.8,1.0,0,1,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,0,1,0,1,0,0,0,0,0,253.46,13.6269,0,1,0,253.46
516.28,32.5,5.0,1.5,6,1,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,1,0,0,0,0,0,0,0,774.42,15.8855,0,0,0,344.18666666666667
362.56,57.9,4.9,1.5,12,1,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,0,1,0,0,1,0,0,0,0,543.84,6.2618,0,0,0,241.70666666666668
449.96,6.7,3.9,1.0,18,1,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,0,0,1,0,0,1,0,0,0,449.96,67.1582,1,0,0,449.96
617.45,9.0,4.1,1.0,0,2,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,1,0,1,0,0,0,1,0,0,617.45,68.6056,0,1,0,617.45
378.09,13.7,4.5,1.0,6,2,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,0,1,0,0,0,0,0,0,378.09,27.5978,0,0,0,378.09
421.45,57.6,3.8,1.5,12,2,1,1,0,0,0.0,-1.0,0.5,0.866025,1,0,0,0,0,0,1,0,0,0,0,632.17,7.3168,0,0,0,280.96666666666664
709.32,51.0,4.2,1.0,18,2,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,0,1,0,1,0,0,0,0,0,709.32,13.9082,1,0,0,709.32
551.76,2.1,4.8,1.2,0,3,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,0,0,0,0,0,0,0,0,1,662.11,262.7429,0,1,0,459.8
416.45,3.1,4.6,1.0,6,3,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,0,0,1,0,0,0,0,0,416.45,134.3387,0,0,0,416.45
472.88,15.1,4.0,1.2,12,3,1,1,0,0,0.0,-1.0,0.5,0.866025,1,0,0,0,1,0,0,0,1,0,0,567.46,31.3166,0,0,0,394.06666666666666
455.11,2.5,4.8,1.0,18,3,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,1,0,0,1,0,0,0,0,0,0,455.11,182.044,1,0,0,455.11
148.65,9.3,4.3,1.0,0,4,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,1,0,0,1,0,0,1,0,0,148.65,15.9839,0,1,0,148.65
477.03,3.5,4.4,1.2,6,4,1,1,0,0,1.0,0.0,0.5,0.866025,0,1,0,0,0,0,0,0,0,0,1,572.44,136.2943,0,0,0,397.525
207.89,22.2,4.0,1.0,12,4,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,0,1,0,0,0,0,1,0,0,207.89,9.3644,0,0,0,207.89
762.23,65.7,4.3,1.0,18,4,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,0,0,0,0,1,0,0,0,0,762.23,11.6017,1,0,0,762.23
205.03,125.9,3.9,1.0,0,5,1,1,1,0,0.0,1.0,0.5,0.866025,1,0,0,0,0,1,0,0,1,0,0,205.03,1.6285,0,1,0,205.03
352.95,10.3,3.3,1.0,6,5,1,1,1,0,1.0,0.0,0.5,0.866025,1,0,0,0,0,1,0,0,1,0,0,352.95,34.267,0,0,0,352.95
317.62,20.1,4.2,1.0,12,5,1,1,1,0,0.0,-1.0,0.5,0.866025,0,0,1,0,0,0,0,0,0,1,0,317.62,15.802,0,0,0,317.62
902.83,42.7,4.2,1.2,18,5,1,1,1,0,-1.0,-0.0,0.5,0.866025,0,1,0,0,0,0,0,1,0,0,0,1083.4,21.1436,1,0,0,752.3583333333333
746.44,2.7,4.4,1.5,0,6,1,1,1,0,0.0,1.0,0.5,0.866025,0,0,1,0,1,0,0,0,1,0,0,1119.66,276.4593,0,1,0,497.6266666666667
96.97,25.7,4.9,1.0,6,6,1,1,1,0,1.0,0.0,0.5,0.866025,0,0,0,0,0,1,0,1,0,0,0,96.97,3.7732,0,0,0,96.97
437.24,11.6,4.0,1.0,12,6,1,1,1,0,0.0,-1.0,0.5,0.866025,0,0,1,0,1,0,0,0,1,0,0,437.24,37.6931,0,0,0,437.24
229.44,5.1,4.1,1.0,18,6,1,1,1,0,-1.0,-0.0,0.5,0.866025,1,0,0,0,0,1,0,0,0,0,0,229.44,44.9882,1,0,0,229.44
477.96,11.3,4.7,1.0,0,0,1,1,0,0,0.0,1.0,0.5,0.866025,1,0,0,0,0,1,0,0,0,0,0,477.96,42.2973,0,1,0,477.96
610.39,1.7,3.9,1.0,6,0,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,1,0,0,0,0,0,0,0,610.39,359.0529,0,0,0,610.39
498.76,26.2,4.4,1.2,12,0,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,0,1,1,0,0,0,0,0,1,598.51,19.0366,0,0,0,415.6333333333333
629.02,6.4,4.1,1.0,18,0,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,0,0,0,1,0,0,1,0,0,629.02,98.2844,1,0,0,629.02
383.54,8.2,4.2,1.0,0,1,1,1,0,0,0.0,1.0,0.5,0.866025,0,1,0,0,0,1,0,0,1,0,0,383.54,46.7732,0,1,0,383.54
506.91,2.8,4.7,1.5,6,1,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,1,0,0,1,0,0,0,0,0,760.36,181.0393,0,0,0,337.94
617.84,44.0,4.1,1.5,12,1,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,0,0,0,0,1,0,0,0,0,926.76,14.0418,0,0,0,411.8933333333334
345.74,15.0,4.7,2.0,18,1,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,0,0,1,0,0,0,0,1,0,0,691.48,23.0493,1,0,1,172.87
271.52,18.7,3.3,1.2,0,2,1,1,0,0,0.0,1.0,0.5,0.866025,0,0,1,0,1,0,0,0,0,0,0,325.82,14.5198,0,1,0,226.26666666666665
308.14,18.5,3.6,1.5,6,2,1,1,0,0,1.0,0.0,0.5,0.866025,0,0,0,1,0,0,0,0,0,0,0,462.21,16.6562,0,0,0,205.42666666666665
413.51,11.6,3.1,1.0,12,2,1,1,0,0,0.0,-1.0,0.5,0.866025,0,0,1,0,0,1,0,0,1,0,0,413.51,35.6474,0,0,0,413.51
443.46,4.7,3.7,1.0,18,2,1,1,0,0,-1.0,-0.0,0.5,0.866025,0,1,0,0,0,0,0,0,0,0,0,443.46,94.3532,1,0,0,443.46
521.88,30.1,5.0,1.0,0,3,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,0,0,0,0,0,0,0,0,521.88,17.3382,0,1,0,521.88
291.44,3.0,4.3,1.2,6,3,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,0,349.73,97.1467,0,0,0,242.86666666666667
626.8,2.4,4.3,2.0,12,3,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,1253.6,261.1667,0,0,1,313.4
1004.6,27.2,4.7,1.0,18,3,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,1,0,0,0,0,1,1004.6,36.9338,1,0,0,1004.6
318.91,5.2,4.8,1.2,0,4,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,0,1,0,0,0,0,382.69,61.3288,0,1,0,265.7583333333334
1278.31,8.1,3.7,1.2,6,4,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,1533.97,157.816,0,0,0,1065.2583333333334
1071.31,14.2,5.0,2.0,12,4,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,1,0,1,0,0,0,0,0,0,2142.62,75.4444,0,0,1,535.655
442.74,13.1,4.4,1.2,18,4,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,1,0,0,1,0,0,531.29,33.7969,1,0,0,368.95000000000005
407.05,27.1,4.5,2.0,0,5,2,1,1,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,1,0,0,0,0,0,814.1,15.0203,0,1,1,203.525
305.71,21.5,4.5,1.0,6,5,2,1,1,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,0,1,0,0,305.71,14.2191,0,0,0,305.71
672.93,22.7,4.5,1.0,12,5,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,0,1,0,0,0,0,0,0,0,672.93,29.6445,0,0,0,672.93
458.27,27.5,4.0,1.0,18,5,2,1,1,0,-1.0,-0.0,0.866025,0.5,0,0,0,1,0,0,0,0,0,0,0,458.27,16.6644,1,0,0,458.27
483.4,7.6,5.0,1.0,0,6,2,1,1,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,483.4,63.6053,0,1,0,483.4
274.79,8.6,4.2,1.0,6,6,2,1,1,0,1.0,0.0,0.866025,0.5,0,0,0,0,0,0,0,1,0,0,0,274.79,31.9523,0,0,0,274.79
682.42,12.7,4.8,1.2,12,6,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,0,1,0,1,0,1,0,0,0,818.9,53.7339,0,0,0,568.6833333333333
390.13,8.1,4.1,1.2,18,6,2,1,1,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,1,0,0,0,0,0,0,468.16,48.1642,1,0,0,325.10833333333335
239.42,92.3,4.0,1.2,0,0,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,1,1,0,0,0,0,0,0,287.3,2.5939,0,1,0,199.51666666666665
424.73,37.0,5.0,1.0,6,0,2,1,0,0,1.0,0.0,0.866025,0.5,0,1,0,0,0,1,0,0,0,0,1,424.73,11.4792,0,0,0,424.73
284.87,4.0,4.2,1.0,12,0,2,1,0,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,284.87,71.2175,0,0,0,284.87
835.17,0.1,4.3,1.0,18,0,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,0,0,0,1,0,0,0,835.17,8351.7,1,0,0,835.17
1064.38,1.0,4.3,1.0,0,1,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,1,0,0,0,0,0,0,0,1064.38,1064.38,0,1,0,1064.38
431.07,6.2,5.0,1.0,6,1,2,1,0,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,1,431.07,69.5274,0,0,0,431.07
736.2,2.7,5.0,1.0,12,1,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,1,0,0,1,0,0,736.2,272.6667,0,0,0,736.2
727.18,16.8,4.9,1.0,18,1,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,1,727.18,43.2845,1,0,0,727.18
50.42,42.9,5.0,1.2,0,2,2,1,0,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,0,0,0,1,0,0,60.5,1.1753,0,1,0,42.01666666666667
308.4,29.4,3.8,1.0,6,2,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,0,0,0,0,0,0,0,0,0,308.4,10.4898,0,0,0,308.4
468.69,5.3,4.6,2.0,12,2,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,0,1,0,0,0,0,0,1,937.38,88.4321,0,0,1,234.345
350.58,11.2,4.3,1.0,18,2,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,1,0,0,0,0,0,0,350.58,31.3018,1,0,0,350.58
295.22,15.6,3.4,2.0,0,3,2,1,0,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,590.44,18.9244,0,1,1,147.61
751.29,36.6,4.5,1.0,6,3,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,1,0,1,0,0,751.29,20.527,0,0,0,751.29
343.18,40.2,4.1,1.0,12,3,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,0,1,0,1,0,0,343.18,8.5368,0,0,0,343.18
522.58,52.9,5.0,1.0,18,3,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,1,522.58,9.8786,1,0,0,522.58
718.98,15.7,4.1,1.5,0,4,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,1078.47,45.7949,0,1,0,479.32
859.46,26.1,4.1,1.0,6,4,2,1,0,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,1,0,0,1,0,0,859.46,32.9295,0,0,0,859.46
240.11,2.6,5.0,1.0,12,4,2,1,0,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,0,1,0,1,0,0,240.11,92.35,0,0,0,240.11
252.26,18.3,4.3,1.5,18,4,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,1,0,0,1,0,0,0,0,0,0,378.39,13.7847,1,0,0,168.17333333333332
493.49,6.3,4.9,1.0,0,5,2,1,1,0,0.0,1.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,493.49,78.3317,0,1,0,493.49
127.16,12.4,4.5,1.0,6,5,2,1,1,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,127.16,10.2548,0,0,0,127.16
259.32,22.1,4.5,1.0,12,5,2,1,1,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,1,0,0,0,0,0,259.32,11.7339,0,0,0,259.32
792.02,6.5,4.2,1.2,18,5,2,1,1,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,1,0,0,0,0,1,950.42,121.8492,1,0,0,660.0166666666667
602.73,1.2,4.6,1.0,0,6,2,1,1,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,0,0,0,1,0,0,602.73,502.275,0,1,0,602.73
413.51,0.2,4.2,1.0,6,6,2,1,1,0,1.0,0.0,0.866025,0.5,1,0,0,0,1,0,0,0,1,0,0,413.51,2067.55,0,0,0,413.51
558.32,0.5,3.9,1.0,12,6,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,0,1,0,1,0,0,0,0,1,558.32,1116.64,0,0,0,558.32
623.44,0.2,4.2,1.0,18,6,2,1,1,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,1,0,0,0,0,0,0,623.44,3117.2,1,0,0,623.44
193.56,2.6,4.9,1.2,0,0,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,1,1,0,0,1,0,0,0,232.27,74.4462,0,1,0,161.3
339.89,6.0,4.6,1.0,6,0,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,1,0,0,0,0,0,0,339.89,56.6483,0,0,0,339.89
844.84,5.5,4.7,1.0,12,0,2,1,0,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,1,0,1,0,0,0,844.84,153.6073,0,0,0,844.84
497.93,95.2,4.3,1.0,18,0,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,1,0,0,0,1,0,0,0,0,0,497.93,5.2304,1,0,0,497.93
512.96,8.0,3.3,1.0,0,1,2,1,0,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,1,512.96,64.12,0,1,0,512.96
431.65,3.0,3.7,1.0,6,1,2,1,0,0,1.0,0.0,0.866025,0.5,0,1,0,0,0,1,0,0,0,0,0,431.65,143.8833,0,0,0,431.65
149.3,17.4,4.2,1.0,12,1,2,1,0,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,149.3,8.5805,0,0,0,149.3
316.1,42.9,3.7,1.0,18,1,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,1,0,0,0,1,0,0,1,0,0,316.1,7.3683,1,0,0,316.1
541.61,24.9,4.0,2.0,0,2,2,1,0,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,1083.22,21.7514,0,1,1,270.805
344.23,7.7,4.0,1.0,6,2,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,0,1,0,0,344.23,44.7052,0,0,0,344.23
245.1,18.1,4.0,1.0,12,2,2,1,0,0,0.0,-1.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,245.1,13.5414,0,0,0,245.1
263.83,27.6,5.0,1.0,18,2,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,0,0,0,0,1,0,0,263.83,9.5591,1,0,0,263.83
853.4,28.7,4.3,1.0,0,3,2,1,0,0,0.0,1.0,0.866025,0.5,0,0,0,1,1,0,0,0,0,0,0,853.4,29.7352,0,1,0,853.4
334.27,24.2,4.8,1.5,6,3,2,1,0,0,1.0,0.0,0.866025,0.5,0,0,0,0,1,0,0,0,0,0,0,501.4,13.8128,0,0,0,222.84666666666666
770.27,45.0,4.4,1.0,12,3,2,1,0,0,0.0,-1.0,0.866025,0.5,0,0,0,0,0,1,0,0,0,0,0,770.27,17.1171,0,0,0,770.27
514.16,44.9,5.0,1.0,18,3,2,1,0,0,-1.0,-0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,514.16,11.4512,1,0,0,514.16
389.01,19.0,4.8,1.2,0,4,2,1,0,0,0.0,1.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,466.81,20.4742,0,1,0,324.175
287.51,12.4,4.0,1.0,6,4,2,1,0,0,1.0,0.0,0.866025,0.5,1,0,0,0,0,0,0,0,0,0,0,287.51,23.1863,0,0,0,287.51
610.79,22.6,5.0,1.0,12,4,2,1,0,0,0.0,-1.0,0.866025,0.5,0,1,0,0,0,0,0,0,0,0,0,610.79,27.0261,0,0,0,610.79
724.21,37.5,4.1,1.0,18,4,2,1,0,0,-1.0,-0.0,0.866025,0.5,0,0,1,0,1,0,0,0,0,0,0,724.21,19.3123,1,0,0,724.21
640.0,0.1,4.4,1.0,0,5,2,1,1,0,0.0,1.0,0.866025,0.5,0,1,0,0,0,0,0,0,1,0,0,640.0,6400.0,0,1,0,640.0
205.73,106.2,4.5,1.2,6,5,2,1,1,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,0,0,1,0,0,0,246.88,1.9372,0,0,0,171.44166666666666
333.77,4.4,4.5,1.0,12,5,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,1,0,0,0,0,0,0,0,0,333.77,75.8568,0,0,0,333.77
355.65,14.0,4.7,1.0,18,5,2,1,1,0,-1.0,-0.0,0.866025,0.5,0,0,0,0,0,0,0,0,1,0,0,355.65,25.4036,1,0,0,355.65
130.95,45.2,3.9,1.0,0,6,2,1,1,0,0.0,1.0,0.866025,0.5,0,0,0,0,0,1,0,0,1,0,0,130.95,2.8971,0,1,0,130.95
555.53,5.6,4.7,1.0,6,6,2,1,1,0,1.0,0.0,0.866025,0.5,0,0,1,0,0,1,0,0,0,0,0,555.53,99.2018,0,0,0,555.53
595.34,14.3,4.6,2.0,12,6,2,1,1,0,0.0,-1.0,0.866025,0.5,0,0,1,0,0,0,0,0,1,0,0,1190.68,41.6322,0,0,1,297.67
