fare_pkr,trip_duration_min,driver_rating,surge_multiplier,effective_fare,fare_per_min,fare_efficiency,Month,DayOfWeek,Hour_of_Day,Quarter,Is_Weekend,Is_Holiday,City_Raw_Lahore,City_Raw_Other,City_Raw_Peshawar,City_Raw_Quetta,Vehicle_Raw_SUV,Vehicle_Raw_Sedan,Vehicle_Raw_Van,Weather_Raw_Foggy,Weather_Raw_Rainy,Weather_Raw_Unknown,Weather_Raw_Windy,is_peak_hour,is_night_ride,is_high_surge,hour_sin,hour_cos,month_sin,month_cos
629.02,6.4,4.1,1.0,629.02,98.2844,629.02,1,0,18,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,0.5,0.866025
383.54,8.2,4.2,1.0,383.54,46.7732,383.54,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.5,0.866025
506.91,2.8,4.7,1.5,760.36,181.0393,337.94,1,1,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.5,0.866025
617.84,44.0,4.1,1.5,926.76,14.0418,411.8933333333334,1,1,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,0.5,0.866025
345.74,15.0,4.7,2.0,691.48,23.0493,172.87,1,1,18,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,-1.0,-0.0,0.5,0.866025
271.52,18.7,3.3,1.2,325.82,14.5198,226.26666666666665,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.5,0.866025
308.14,18.5,3.6,1.5,462.21,16.6562,205.42666666666665,1,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.5,0.866025
413.51,11.6,3.1,1.0,413.51,35.6474,413.51,1,2,12,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,0.5,0.866025
443.46,4.7,3.7,1.0,443.46,94.3532,443.46,1,2,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.5,0.866025
521.88,30.1,5.0,1.0,521.88,17.3382,521.88,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
291.44,3.0,4.3,1.2,349.73,97.1467,242.86666666666667,2,3,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
626.8,2.4,4.3,2.0,1253.6,261.1667,313.4,2,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-1.0,0.866025,0.5
1004.6,27.2,4.7,1.0,1004.6,36.9338,1004.6,2,3,18,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,-1.0,-0.0,0.866025,0.5
318.91,5.2,4.8,1.2,382.69,61.3288,265.7583333333334,2,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
1278.31,8.1,3.7,1.2,1533.97,157.816,1065.2583333333334,2,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
1071.31,14.2,5.0,2.0,2142.62,75.4444,535.655,2,4,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0,-1.0,0.866025,0.5
442.74,13.1,4.4,1.2,531.29,33.7969,368.9500000000001,2,4,18,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
407.05,27.1,4.5,2.0,814.1,15.0203,203.525,2,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.0,1.0,0.866025,0.5
305.71,21.5,4.5,1.0,305.71,14.2191,305.71,2,5,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
672.93,22.7,4.5,1.0,672.93,29.6445,672.93,2,5,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
458.27,27.5,4.0,1.0,458.27,16.6644,458.27,2,5,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
483.4,7.6,5.0,1.0,483.4,63.6053,483.4,2,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
274.79,8.6,4.2,1.0,274.79,31.9523,274.79,2,6,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
682.42,12.7,4.8,1.2,818.9,53.7339,568.6833333333333,2,6,12,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
390.13,8.1,4.1,1.2,468.16,48.1642,325.1083333333333,2,6,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
239.42,92.3,4.0,1.2,287.3,2.5939,199.51666666666665,2,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
424.73,37.0,5.0,1.0,424.73,11.4792,424.73,2,0,6,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.866025,0.5
284.87,4.0,4.2,1.0,284.87,71.2175,284.87,2,0,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
835.17,0.1,4.3,1.0,835.17,8351.7,835.17,2,0,18,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
1064.38,1.0,4.3,1.0,1064.38,1064.38,1064.38,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
431.07,6.2,5.0,1.0,431.07,69.5274,431.07,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.866025,0.5
736.2,2.7,5.0,1.0,736.2,272.6667,736.2,2,1,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
727.18,16.8,4.9,1.0,727.18,43.2845,727.18,2,1,18,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.0,-0.0,0.866025,0.5
50.42,42.9,5.0,1.2,60.5,1.1753,42.01666666666667,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
308.4,29.4,3.8,1.0,308.4,10.4898,308.4,2,2,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
468.69,5.3,4.6,2.0,937.38,88.4321,234.345,2,2,12,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.0,-1.0,0.866025,0.5
350.58,11.2,4.3,1.0,350.58,31.3018,350.58,2,2,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
295.22,15.6,3.4,2.0,590.44,18.9244,147.61,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.866025,0.5
751.29,36.6,4.5,1.0,751.29,20.527,751.29,2,3,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
343.18,40.2,4.1,1.0,343.18,8.5368,343.18,2,3,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
522.58,52.9,5.0,1.0,522.58,9.8786,522.58,2,3,18,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.0,-0.0,0.866025,0.5
718.98,15.7,4.1,1.5,1078.47,45.7949,479.32,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
859.46,26.1,4.1,1.0,859.46,32.9295,859.46,2,4,6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
240.11,2.6,5.0,1.0,240.11,92.35,240.11,2,4,12,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
252.26,18.3,4.3,1.5,378.39,13.7847,168.17333333333332,2,4,18,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
493.49,6.3,4.9,1.0,493.49,78.3317,493.49,2,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
127.16,12.4,4.5,1.0,127.16,10.2548,127.16,2,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
259.32,22.1,4.5,1.0,259.32,11.7339,259.32,2,5,12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
792.02,6.5,4.2,1.2,950.42,121.8492,660.0166666666667,2,5,18,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,-1.0,-0.0,0.866025,0.5
602.73,1.2,4.6,1.0,602.73,502.275,602.73,2,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
413.51,0.2,4.2,1.0,413.51,2067.55,413.51,2,6,6,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
558.32,0.5,3.9,1.0,558.32,1116.64,558.32,2,6,12,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,-1.0,0.866025,0.5
623.44,0.2,4.2,1.0,623.44,3117.2,623.44,2,6,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
193.56,2.6,4.9,1.2,232.27,74.4462,161.3,2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
339.89,6.0,4.6,1.0,339.89,56.6483,339.89,2,0,6,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
844.84,5.5,4.7,1.0,844.84,153.6073,844.84,2,0,12,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
497.93,95.2,4.3,1.0,497.93,5.2304,497.93,2,0,18,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
512.96,8.0,3.3,1.0,512.96,64.12,512.96,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,0.866025,0.5
431.65,3.0,3.7,1.0,431.65,143.8833,431.65,2,1,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
149.3,17.4,4.2,1.0,149.3,8.5805,149.3,2,1,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
316.1,42.9,3.7,1.0,316.1,7.3683,316.1,2,1,18,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
541.61,24.9,4.0,2.0,1083.22,21.7514,270.805,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.866025,0.5
344.23,7.7,4.0,1.0,344.23,44.7052,344.23,2,2,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.866025,0.5
245.1,18.1,4.0,1.0,245.1,13.5414,245.1,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
263.83,27.6,5.0,1.0,263.83,9.5591,263.83,2,2,18,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
853.4,28.7,4.3,1.0,853.4,29.7352,853.4,2,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
334.27,24.2,4.8,1.5,501.4,13.8128,222.84666666666664,2,3,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
770.27,45.0,4.4,1.0,770.27,17.1171,770.27,2,3,12,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
514.16,44.9,5.0,1.0,514.16,11.4512,514.16,2,3,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
389.01,19.0,4.8,1.2,466.81,20.4742,324.175,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
287.51,12.4,4.0,1.0,287.51,23.1863,287.51,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
610.79,22.6,5.0,1.0,610.79,27.0261,610.79,2,4,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
724.21,37.5,4.1,1.0,724.21,19.3123,724.21,2,4,18,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
640.0,0.1,4.4,1.0,640.0,6400.0,640.0,2,5,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
205.73,106.2,4.5,1.2,246.88,1.9372,171.44166666666666,2,5,6,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
333.77,4.4,4.5,1.0,333.77,75.8568,333.77,2,5,12,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
355.65,14.0,4.7,1.0,355.65,25.4036,355.65,2,5,18,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
130.95,45.2,3.9,1.0,130.95,2.8971,130.95,2,6,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
555.53,5.6,4.7,1.0,555.53,99.2018,555.53,2,6,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
595.34,14.3,4.6,2.0,1190.68,41.6322,297.67,2,6,12,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0,-1.0,0.866025,0.5
585.08,3.1,4.3,1.0,585.08,188.7355,585.08,2,6,18,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
537.69,11.1,4.2,2.0,1075.38,48.4405,268.845,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,0.866025,0.5
371.99,4.3,3.9,1.0,371.99,86.5093,371.99,2,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
281.27,9.9,4.5,1.2,337.52,28.4111,234.39166666666665,2,0,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
371.29,10.3,4.0,1.0,371.29,36.0476,371.29,2,0,18,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
516.25,109.7,4.4,1.0,516.25,4.706,516.25,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
805.49,115.8,4.2,1.5,1208.24,6.9559,536.9933333333333,2,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
458.17,2.7,3.6,1.5,687.26,169.6926,305.44666666666666,2,1,12,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,-1.0,0.866025,0.5
450.2,28.5,3.8,1.0,450.2,15.7965,450.2,2,1,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
138.61,1.2,4.5,1.0,138.61,115.5083,138.61,2,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
533.57,0.7,4.0,1.0,533.57,762.2429,533.57,2,2,6,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.866025,0.5
834.27,2.4,4.0,1.5,1251.4,347.6125,556.18,2,2,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
415.23,74.1,3.9,1.0,415.23,5.6036,415.23,2,2,18,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
399.04,62.2,3.9,1.2,478.85,6.4154,332.53333333333336,2,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
359.23,4.7,5.0,1.2,431.08,76.4319,299.3583333333333,2,3,6,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
621.09,3.9,3.7,1.2,745.31,159.2538,517.575,2,3,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
134.48,6.1,5.0,1.0,134.48,22.0459,134.48,2,3,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
770.65,15.9,4.1,1.0,770.65,48.4686,770.65,2,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
389.89,18.6,4.0,2.0,779.78,20.9618,194.945,2,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.866025,0.5
538.46,5.5,4.3,1.2,646.15,97.9018,448.7166666666667,2,4,12,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,0.866025,0.5
645.27,31.1,4.3,1.2,774.32,20.7482,537.725,2,4,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
262.01,8.1,4.2,1.0,262.01,32.3469,262.01,2,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
435.44,56.2,4.4,1.2,522.53,7.748,362.8666666666667,2,5,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
385.46,23.5,4.3,1.0,385.46,16.4026,385.46,2,5,12,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
227.45,12.6,4.2,1.0,227.45,18.0516,227.45,2,5,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
721.39,34.3,4.8,1.2,865.67,21.0318,601.1583333333333,2,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
369.15,37.5,3.6,1.0,369.15,9.844,369.15,2,6,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
222.06,7.5,3.8,1.2,266.47,29.608,185.05,2,6,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
449.19,9.1,3.9,1.0,449.19,49.3615,449.19,2,6,18,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
187.34,60.5,3.8,1.0,187.34,3.0965,187.34,2,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.0,1.0,0.866025,0.5
344.29,4.0,4.3,1.0,344.29,86.0725,344.29,2,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
511.06,0.9,4.6,1.0,511.06,567.8444,511.06,2,0,12,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,-1.0,0.866025,0.5
175.76,13.3,3.3,1.0,175.76,13.215,175.76,2,0,18,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
601.47,35.5,4.1,1.2,721.76,16.9428,501.225,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
461.28,32.5,4.1,1.5,691.92,14.1932,307.52,2,1,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
647.1,55.4,4.3,1.0,647.1,11.6805,647.1,2,1,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
643.55,16.8,3.7,1.0,643.55,38.3065,643.55,2,1,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
337.91,2.3,4.1,1.2,405.49,146.9174,281.5916666666667,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
342.92,19.5,3.8,1.2,411.5,17.5856,285.7666666666667,2,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
558.51,33.2,4.1,1.2,670.21,16.8226,465.425,2,2,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
239.22,2.2,3.4,1.2,287.06,108.7364,199.35,2,2,18,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
240.13,4.2,4.1,1.0,240.13,57.1738,240.13,2,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,0.866025,0.5
312.95,0.3,3.9,1.0,312.95,1043.1667,312.95,2,3,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.866025,0.5
197.25,19.8,4.2,1.0,197.25,9.9621,197.25,2,3,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,0.866025,0.5
220.6,47.9,4.5,1.0,220.6,4.6054,220.6,2,3,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,0.866025,0.5
224.87,24.4,4.3,1.2,269.84,9.216,187.39166666666668,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0
369.87,88.4,4.7,1.0,369.87,4.184,369.87,3,4,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
360.89,1.4,4.1,2.0,721.78,257.7786,180.445,3,4,12,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.0,-1.0,1.0,0.0
695.8,51.3,4.6,1.5,1043.7,13.5634,463.8666666666666,3,4,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
373.37,37.0,4.9,1.5,560.06,10.0911,248.91333333333333,3,5,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
418.45,8.3,4.4,1.5,627.67,50.4157,278.96666666666664,3,5,6,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0
969.38,79.9,4.3,1.0,969.38,12.1324,969.38,3,5,12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
99.43,7.5,4.5,1.5,149.15,13.2573,66.28666666666668,3,5,18,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,1.0,0.0
486.44,48.4,4.5,1.0,486.44,10.0504,486.44,3,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,1.0,0.0
390.19,46.8,4.8,1.0,390.19,8.3374,390.19,3,6,6,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
511.46,31.2,4.7,1.2,613.75,16.3929,426.2166666666666,3,6,12,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
323.68,18.2,4.7,1.0,323.68,17.7846,323.68,3,6,18,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,1.0,0.0
372.12,2.8,4.3,2.0,744.24,132.9,186.06,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,1.0,0.0
787.08,16.7,4.5,1.2,944.5,47.1305,655.9000000000001,3,0,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
554.68,9.7,4.5,1.2,665.62,57.1835,462.2333333333333,3,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
382.01,34.6,3.7,1.0,382.01,11.0408,382.01,3,0,18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
285.0,31.2,4.8,1.2,342.0,9.1346,237.5,3,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0
238.73,53.1,3.5,1.0,238.73,4.4959,238.73,3,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
334.77,0.3,4.7,1.5,502.16,1115.9,223.18,3,1,12,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
400.0,36.4,4.4,1.0,400.0,10.989,400.0,3,1,18,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,1.0,0.0
967.58,61.3,4.2,1.2,1161.1,15.7843,806.3166666666667,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
468.6,34.3,4.5,1.0,468.6,13.6618,468.6,3,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
303.78,3.1,4.5,1.0,303.78,97.9935,303.78,3,2,12,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,0.0
99.74,1.9,3.6,1.0,99.74,52.4947,99.74,3,2,18,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
280.53,0.5,5.0,1.0,280.53,561.06,280.53,3,3,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0,1.0,1.0,0.0
335.01,21.8,4.3,1.2,402.01,15.3674,279.175,3,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,1.0,0.0
491.82,21.9,5.0,1.0,491.82,22.4575,491.82,3,3,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
341.61,95.4,4.7,1.0,341.61,3.5808,341.61,3,3,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,1.0,0.0
989.98,11.2,4.3,1.0,989.98,88.3911,989.98,3,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,0.0
385.58,8.9,4.0,1.0,385.58,43.3236,385.58,3,4,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0
707.49,21.5,4.2,1.0,707.49,32.9065,707.49,3,4,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,-1.0,1.0,0.0
